id,name,slug,parent_id,parent_name,count,depth
357,SV-6035,sv-6035,294,אביזרים וחלקי חילוף מגהץ טפל,2,2
355,SV-6040,sv-6040,294,אביזרים וחלקי חילוף מגהץ טפל,2,2
356,SV-6050,sv-6050,294,אביזרים וחלקי חילוף מגהץ טפל,2,2
480,SV-6130,sv-6130,294,אביזרים וחלקי חילוף מגהץ טפל,0,2
365,SV-7030,sv-7030,294,אביזרים וחלקי חילוף מגהץ טפל,2,2
484,SV-7112,sv-7112,294,אביזרים וחלקי חילוף מגהץ טפל,0,2
457,SV-8055,sv-8055,294,אביזרים וחלקי חילוף מגהץ טפל,1,2
360,SV-9201,sv-9201,294,אביזרים וחלקי חילוף מגהץ טפל,2,2
581,SV8022,sv8022,294,אביזרים וחלקי חילוף מגהץ טפל,1,2
580,SV8062,sv8062,294,אביזרים וחלקי חילוף מגהץ טפל,1,2
297,אביזרים וחלקי חילוף למדיח הובר,%d7%9e%d7%93%d7%99%d7%97-hoover,295,HOOVER,3,1
298,אביזרים וחלקי חילוף למייבש הובר,%d7%9e%d7%99%d7%99%d7%91%d7%a9-hoover,295,HOOVER,4,1
296,אביזרים וחלקי חילוף למכונת כביסה הובר,%d7%9e%d7%9b%d7%95%d7%a0%d7%aa-%d7%9b%d7%91%d7%99%d7%a1%d7%94-hoover,295,HOOVER,5,1
489,H3W272DE,h3w272de,296,אביזרים וחלקי חילוף למכונת כביסה הובר,1,2
1403,H3W282DE,h3w282de,296,אביזרים וחלקי חילוף למכונת כביסה הובר,1,2
442,H3W28TME,h3w28tme,296,אביזרים וחלקי חילוף למכונת כביסה הובר,1,2
1404,H3W292DE,h3w292de,296,אביזרים וחלקי חילוף למכונת כביסה הובר,1,2
1405,H3W4472DE1S,h3w4472de1s,296,אביזרים וחלקי חילוף למכונת כביסה הובר,1,2
443,H3WP284TM,h3wp284tm,296,אביזרים וחלקי חילוף למכונת כביסה הובר,1,2
1406,H3WP284TM-ISR,h3wp284tm-isr,296,אביזרים וחלקי חילוף למכונת כביסה הובר,1,2
1407,H3WP294TM-ISR,h3wp294tm-isr,296,אביזרים וחלקי חילוף למכונת כביסה הובר,1,2
979,DXC10TCE-S,dxc10tce-s,298,אביזרים וחלקי חילוף למייבש הובר,1,2
977,DXOC10TCE,dxoc10tce,298,אביזרים וחלקי חילוף למייבש הובר,1,2
978,DXOC9TCE-80,dxoc9tce-80,298,אביזרים וחלקי חילוף למייבש הובר,1,2
976,DXOC9TCE-ISR,dxoc9tce-isr,298,אביזרים וחלקי חילוף למייבש הובר,1,2
975,DXOC9TCE80,dxoc9tce80,298,אביזרים וחלקי חילוף למייבש הובר,1,2
839,HLC8DG-80,hlc8dg-80,298,אביזרים וחלקי חילוף למייבש הובר,2,2
968,HLEC10TCE,hlec10tce,298,אביזרים וחלקי חילוף למייבש הובר,1,2
969,HLEC10TEXISR,hlec10texisr,298,אביזרים וחלקי חילוף למייבש הובר,1,2
970,HLEC8TEXISR,hlec8texisr,298,אביזרים וחלקי חילוף למייבש הובר,1,2
971,HLEC9TEXISR,hlec9texisr,298,אביזרים וחלקי חילוף למייבש הובר,1,2
845,HLEV8DGISR,hlev8dgisr,298,אביזרים וחלקי חילוף למייבש הובר,2,2
846,HLEV9DGISR,hlev9dgisr,298,אביזרים וחלקי חילוף למייבש הובר,2,2
844,HLV9DG-80,hlv9dg-80,298,אביזרים וחלקי חילוף למייבש הובר,2,2
840,HLXC8TG-S,hlxc8tg-s,298,אביזרים וחלקי חילוף למייבש הובר,2,2
972,Hoover DMCD1013BXS,hoover-dmcd1013bxs,298,אביזרים וחלקי חילוף למייבש הובר,1,2
973,NDC10TSBES,ndc10tsbes,298,אביזרים וחלקי חילוף למייבש הובר,1,2
974,NDPC10TCBEX,ndpc10tcbex,298,אביזרים וחלקי חילוף למייבש הובר,1,2
300,אביזרים וחלקי חילוף לבלנדר מולינקס,%d7%91%d7%9c%d7%a0%d7%93%d7%a8,299,Moulinex,1,1
573,אביזרים וחלקי חילוף למטחנת בשר מולינקס,%d7%9e%d7%98%d7%97%d7%a0%d7%aa-%d7%91%d7%a9%d7%a8,299,Moulinex,4,1
301,אביזרים וחלקי חילוף למיקסר מולינקס,%d7%9e%d7%99%d7%a7%d7%a1%d7%a8,299,Moulinex,3,1
302,אביזרים וחלקי חילוף למעבד מזון מולינקס,%d7%9e%d7%a2%d7%91%d7%93,299,Moulinex,8,1
1409,QA503D27,qa503d27,301,אביזרים וחלקי חילוף למיקסר מולינקס,1,2
1412,DO622125,do622125,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,1,2
563,FP211127,fp211127,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,2,2
1413,FP4101AA,fp4101aa,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,1,2
578,FP645H27,fp645h27,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,1,2
577,FP654127,fp654127,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,1,2
579,FP659GBM,fp659gbm,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,2,2
1239,FP821811,fp821811,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,2,2
1410,FP821827,fp821827,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,1,2
1411,FP822110,fp822110,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,1,2
569,FP822127,fp822127,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,3,2
1240,FP824H10,fp824h10,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,2,2
570,FP824H27,fp824h27,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,2,2
1241,FP825E10,fp825e10,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,2,2
571,FP826H27,fp826h27,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,2,2
572,FP827E27,fp827e27,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,2,2
1242,FP828H10,fp828h10,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,2,2
1243,FP828H27,fp828h27,302,אביזרים וחלקי חילוף למעבד מזון מולינקס,2,2
305,אביזרים וחלקי חילוף לאוזניות בוס,%d7%90%d7%95%d7%96%d7%a0%d7%99%d7%95%d7%aa,303,BOSE,4,1
304,אביזרים וחלקי חילוף לרמקולים בוס,%d7%a8%d7%9e%d7%a7%d7%95%d7%9c%d7%99%d7%9d,303,BOSE,3,1
478,SOUNDBAR 700,soundbar-700,304,אביזרים וחלקי חילוף לרמקולים בוס,1,2
923,SOUNDBAR 900,soundbar-900,304,אביזרים וחלקי חילוף לרמקולים בוס,1,2
922,SOUNDBARR500,soundbarr500,304,אביזרים וחלקי חילוף לרמקולים בוס,0,2
479,SoundTouch 300,soundtouch-300,304,אביזרים וחלקי חילוף לרמקולים בוס,0,2
1224,NC-700,nc-700,305,אביזרים וחלקי חילוף לאוזניות בוס,1,2
941,QuietComfort 35,quietcomfort-35,305,אביזרים וחלקי חילוף לאוזניות בוס,2,2
942,QuietComfort 35 II,quietcomfort-35-ii,305,אביזרים וחלקי חילוף לאוזניות בוס,2,2
308,אביזרים וחלקי חילוף לאוזניות JBL,%d7%90%d7%95%d7%96%d7%a0%d7%99%d7%95%d7%aa-jbl,306,JBL,1,1
307,אביזרים וחלקי חילוף לרמקולים JBL,%d7%a8%d7%9e%d7%a7%d7%95%d7%9c%d7%99%d7%9d-jbl,306,JBL,1,1
310,בלנדר,%d7%91%d7%9c%d7%a0%d7%93%d7%a8-samurai,309,Samurai,1,1
311,מיקסר,%d7%9e%d7%99%d7%a7%d7%a1%d7%a8-samurai,309,Samurai,1,1
312,מעבד,%d7%9e%d7%a2%d7%91%d7%93-samurai,309,Samurai,1,1
510,SUFP100,sufp100,312,מעבד,0,2
315,אביזרים וחלקי חילוף למדיח כלים זנוסי,%d7%90%d7%91%d7%99%d7%96%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%9c%d7%a7%d7%99-%d7%97%d7%99%d7%9c%d7%95%d7%a3-%d7%9c%d7%9e%d7%93%d7%99%d7%97-%d7%9b%d7%9c%d7%99%d7%9d-%d7%96%d7%a0%d7%95%d7%a1%d7%99,313,ZANUSSI,6,1
318,אביזרים וחלקי חילוף למייבש זנוסי,%d7%90%d7%91%d7%99%d7%96%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%9c%d7%a7%d7%99-%d7%97%d7%99%d7%9c%d7%95%d7%a3-%d7%9c%d7%9e%d7%99%d7%99%d7%91%d7%a9-%d7%96%d7%a0%d7%95%d7%a1%d7%99,313,ZANUSSI,10,1
316,אביזרים וחלקי חילוף לתנור זנוסי,%d7%aa%d7%a0%d7%95%d7%a8-zanussi,313,ZANUSSI,4,1
317,כיריים,%d7%9b%d7%99%d7%a8%d7%99%d7%99%d7%9d-zanussi,313,ZANUSSI,1,1
314,מכונת כביסה,%d7%9e%d7%9b%d7%95%d7%a0%d7%aa-%d7%9b%d7%91%d7%99%d7%a1%d7%94-zanussi,313,ZANUSSI,5,1
727,ZWF714631,zwf714631,314,מכונת כביסה,1,2
728,ZWF81263,zwf81263,314,מכונת כביסה,1,2
729,ZWF81467,zwf81467,314,מכונת כביסה,1,2
730,ZWF91483WR,zwf91483wr,314,מכונת כביסה,1,2
1016,ZDF26001WA,zdf26001wa,315,אביזרים וחלקי חילוף למדיח כלים זנוסי,1,2
980,ZDSN653X2,zdsn653x2,315,אביזרים וחלקי חילוף למדיח כלים זנוסי,1,2
1225,ZCK67326XA,zck67326xa,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
474,ZOB32701,zob32701,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
741,ZOB32801,zob32801,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
742,ZOB35772,zob35772,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
743,ZOB35882,zob35882,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
744,ZOB35884,zob35884,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
745,ZOB35922,zob35922,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
473,ZOHNA7X1A,zohna7x1a,316,אביזרים וחלקי חילוף לתנור זנוסי,0,2
1376,ZOHNA7X9A,zohna7x9a,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
746,ZOP37924,zop37924,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
747,ZOP37962,zop37962,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
748,ZOP37972,zop37972,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
749,ZOP38909,zop38909,316,אביזרים וחלקי חילוף לתנור זנוסי,1,2
882,ZDC68560W,zdc68560w,318,אביזרים וחלקי חילוף למייבש זנוסי,1,2
754,ZDC8206W,zdc8206w,318,אביזרים וחלקי חילוף למייבש זנוסי,1,2
755,ZDCB284B,zdcb284b,318,אביזרים וחלקי חילוף למייבש זנוסי,1,2
753,ZDCB284W,zdcb284w,318,אביזרים וחלקי חילוף למייבש זנוסי,2,2
885,ZDE7106PZ,zde7106pz,318,אביזרים וחלקי חילוף למייבש זנוסי,3,2
756,ZDHF286H,zdhf286h,318,אביזרים וחלקי חילוף למייבש זנוסי,2,2
886,ZDP7202PZ,zdp7202pz,318,אביזרים וחלקי חילוף למייבש זנוסי,0,2
887,ZDP7206P,zdp7206p,318,אביזרים וחלקי חילוף למייבש זנוסי,0,2
496,ZDP7206PZ,zdp7206pz,318,אביזרים וחלקי חילוף למייבש זנוסי,2,2
757,ZDPB274,zdpb274,318,אביזרים וחלקי חילוף למייבש זנוסי,4,2
758,ZDPB274B,zdpb274b,318,אביזרים וחלקי חילוף למייבש זנוסי,4,2
883,ZTE7100PZ,zte7100pz,318,אביזרים וחלקי חילוף למייבש זנוסי,4,2
884,ZTE7103BZ,zte7103bz,318,אביזרים וחלקי חילוף למייבש זנוסי,3,2
324,אביזרים וחלקי חילוף לכיריים בלומברג,%d7%9b%d7%99%d7%a8%d7%99%d7%99%d7%9d-blomberg,319,BLOMBERG,1,1
321,אביזרים וחלקי חילוף למדיח בלומברג,%d7%9e%d7%93%d7%99%d7%97-blomberg,319,BLOMBERG,23,1
326,אביזרים וחלקי חילוף למייבש בלומברג,%d7%9e%d7%99%d7%99%d7%91%d7%a9-blomberg,319,BLOMBERG,16,1
320,אביזרים וחלקי חילוף למכונת כביסה בלומברג,%d7%9e%d7%9b%d7%95%d7%a0%d7%aa-%d7%9b%d7%91%d7%99%d7%a1%d7%94-blomberg,319,BLOMBERG,10,1
322,אביזרים וחלקי חילוף למקפיא בלומברג,%d7%9e%d7%a7%d7%a4%d7%99%d7%90-blomberg,319,BLOMBERG,23,1
325,אביזרים וחלקי חילוף למקרר בלומברג,%d7%9e%d7%a7%d7%a8%d7%a8-blomberg,319,BLOMBERG,115,1
323,אביזרים וחלקי חילוף לתנור בלומברג,%d7%aa%d7%a0%d7%95%d7%a8-blomberg,319,BLOMBERG,9,1
988,BB7107UM,bb7107um,320,אביזרים וחלקי חילוף למכונת כביסה בלומברג,1,2
987,BB8107UM,bb8107um,320,אביזרים וחלקי חילוף למכונת כביסה בלומברג,1,2
807,LWF27442,lwf27442,320,אביזרים וחלקי חילוף למכונת כביסה בלומברג,2,2
809,LWF28441,lwf28441,320,אביזרים וחלקי חילוף למכונת כביסה בלומברג,2,2
808,LWF29441,lwf29441,320,אביזרים וחלקי חילוף למכונת כביסה בלומברג,2,2
686,LWF7107W,lwf7107w,320,אביזרים וחלקי חילוף למכונת כביסה בלומברג,2,2
687,LWF7109W,lwf7109w,320,אביזרים וחלקי חילוף למכונת כביסה בלומברג,2,2
688,LWF8107W,lwf8107w,320,אביזרים וחלקי חילוף למכונת כביסה בלומברג,2,2
661,GIN209P8,gin209p8,321,אביזרים וחלקי חילוף למדיח בלומברג,8,2
1115,GIN210P,gin210p,321,אביזרים וחלקי חילוף למדיח בלומברג,2,2
1102,GSN011P5,gsn011p5,321,אביזרים וחלקי חילוף למדיח בלומברג,2,2
906,GSN1210,gsn1210,321,אביזרים וחלקי חילוף למדיח בלומברג,1,2
662,GSN207P8,gsn207p8,321,אביזרים וחלקי חילוף למדיח בלומברג,6,2
663,GSN209P8,gsn209p8,321,אביזרים וחלקי חילוף למדיח בלומברג,8,2
664,GSN409P8,gsn409p8,321,אביזרים וחלקי חילוף למדיח בלומברג,9,2
1148,GSN9583,gsn9583,321,אביזרים וחלקי חילוף למדיח בלומברג,1,2
665,GSS219P6,gss219p6,321,אביזרים וחלקי חילוף למדיח בלומברג,4,2
1149,GSVP2150,gsvp2150,321,אביזרים וחלקי חילוף למדיח בלומברג,1,2
717,GVN209P8,gvn209p8,321,אביזרים וחלקי חילוף למדיח בלומברג,6,2
666,GVN407P8,gvn407p8,321,אביזרים וחלקי חילוף למדיח בלומברג,7,2
667,GVN409P8,gvn409p8,321,אביזרים וחלקי חילוף למדיח בלומברג,9,2
1103,LDF30210,ldf30210,321,אביזרים וחלקי חילוף למדיח בלומברג,3,2
1150,LDF30210W,ldf30210w,321,אביזרים וחלקי חילוף למדיח בלומברג,1,2
999,FNE1530,fne1530,322,אביזרים וחלקי חילוף למקפיא בלומברג,1,2
501,FNE1531,fne1531,322,אביזרים וחלקי חילוף למקפיא בלומברג,1,2
1000,FNE1533,fne1533,322,אביזרים וחלקי חילוף למקפיא בלומברג,1,2
1049,FNT3661,fnt3661,322,אביזרים וחלקי חילוף למקפיא בלומברג,1,2
675,FNT3666,fnt3666,322,אביזרים וחלקי חילוף למקפיא בלומברג,9,2
676,FNT3668,fnt3668,322,אביזרים וחלקי חילוף למקפיא בלומברג,9,2
677,FNT3674,fnt3674,322,אביזרים וחלקי חילוף למקפיא בלומברג,13,2
1014,FNT3676,fnt3676,322,אביזרים וחלקי חילוף למקפיא בלומברג,3,2
678,FNT3677,fnt3677,322,אביזרים וחלקי חילוף למקפיא בלומברג,12,2
679,FNT3678,fnt3678,322,אביזרים וחלקי חילוף למקפיא בלומברג,11,2
680,FNT3684,fnt3684,322,אביזרים וחלקי חילוף למקפיא בלומברג,9,2
1050,FNT3685,fnt3685,322,אביזרים וחלקי חילוף למקפיא בלומברג,1,2
1015,FNT3686,fnt3686,322,אביזרים וחלקי חילוף למקפיא בלומברג,3,2
1023,FNT3686W,fnt3686w,322,אביזרים וחלקי חילוף למקפיא בלומברג,2,2
1009,FNT7008,fnt7008,322,אביזרים וחלקי חילוף למקפיא בלומברג,1,2
1037,FNT9551,fnt9551,322,אביזרים וחלקי חילוף למקפיא בלומברג,3,2
1038,FNT9553,fnt9553,322,אביזרים וחלקי חילוף למקפיא בלומברג,4,2
1047,FNT9557,fnt9557,322,אביזרים וחלקי חילוף למקפיא בלומברג,3,2
459,FNT9670,fnt9670,322,אביזרים וחלקי חילוף למקפיא בלומברג,2,2
681,FNT9673,fnt9673,322,אביזרים וחלקי חילוף למקפיא בלומברג,9,2
836,BEO9770,beo9770,323,אביזרים וחלקי חילוף לתנור בלומברג,1,2
718,HDWN8133,hdwn8133,323,אביזרים וחלקי חילוף לתנור בלומברג,4,2
719,HGN8333,hgn8333,323,אביזרים וחלקי חילוף לתנור בלומברג,4,2
720,HGN8433,hgn8433,323,אביזרים וחלקי חילוף לתנור בלומברג,4,2
721,HGN933Z,hgn933z,323,אביזרים וחלקי חילוף לתנור בלומברג,4,2
722,HGN9533Z,hgn9533z,323,אביזרים וחלקי חילוף לתנור בלומברג,3,2
410,OEN7121X,oen7121x,323,אביזרים וחלקי חילוף לתנור בלומברג,3,2
723,OZN9321X,ozn9321x,323,אביזרים וחלקי חילוף לתנור בלומברג,4,2
750,OZN9331X,ozn9331x,323,אביזרים וחלקי חילוף לתנור בלומברג,3,2
1004,DND9980,dnd9980,325,אביזרים וחלקי חילוף למקרר בלומברג,11,2
1010,DNE1870,dne1870,325,אביזרים וחלקי חילוף למקרר בלומברג,3,2
1048,KND2409,knd2409,325,אביזרים וחלקי חילוף למקרר בלומברג,1,2
1012,KND3720,knd3720,325,אביזרים וחלקי חילוף למקרר בלומברג,4,2
411,KND3950,knd3950,325,אביזרים וחלקי חילוף למקרר בלומברג,30,2
1033,KND3954,knd3954,325,אביזרים וחלקי חילוף למקרר בלומברג,5,2
703,KND3954XP,knd3954xp,325,אביזרים וחלקי חילוף למקרר בלומברג,23,2
704,KND3955,knd3955,325,אביזרים וחלקי חילוף למקרר בלומברג,29,2
500,KND3955X,knd3955x,325,אביזרים וחלקי חילוף למקרר בלומברג,32,2
1034,KND3956,knd3956,325,אביזרים וחלקי חילוף למקרר בלומברג,7,2
705,KND3956XPP,knd3956xpp,325,אביזרים וחלקי חילוף למקרר בלומברג,30,2
1035,KND3958,knd3958,325,אביזרים וחלקי חילוף למקרר בלומברג,7,2
989,KND3958XPP,knd3958xpp,325,אביזרים וחלקי חילוף למקרר בלומברג,26,2
1040,KND3965,knd3965,325,אביזרים וחלקי חילוף למקרר בלומברג,4,2
990,KND3965XBRP,knd3965xbrp,325,אביזרים וחלקי חילוף למקרר בלומברג,23,2
1036,KND3968,knd3968,325,אביזרים וחלקי חילוף למקרר בלומברג,7,2
706,KND3968EXBRP,knd3968exbrp,325,אביזרים וחלקי חילוף למקרר בלומברג,28,2
991,KND3968W,knd3968w,325,אביזרים וחלקי חילוף למקרר בלומברג,21,2
1002,KND9921,knd9921,325,אביזרים וחלקי חילוף למקרר בלומברג,7,2
436,KND9950,knd9950,325,אביזרים וחלקי חילוף למקרר בלומברג,2,2
1039,KNE5840,kne5840,325,אביזרים וחלקי חילוף למקרר בלומברג,1,2
460,KQD1110IN,kqd1110in,325,אביזרים וחלקי חילוף למקרר בלומברג,1,2
374,KQD1250X,kqd1250x,325,אביזרים וחלקי חילוף למקרר בלומברג,3,2
370,KQD1360,kqd1360,325,אביזרים וחלקי חילוף למקרר בלומברג,5,2
660,KQD1361,kqd1361,325,אביזרים וחלקי חילוף למקרר בלומברג,6,2
432,KQD1370,kqd1370,325,אביזרים וחלקי חילוף למקרר בלומברג,0,2
371,KQD1370IN,kqd1370in,325,אביזרים וחלקי חילוף למקרר בלומברג,1,2
372,KQD1611,kqd1611,325,אביזרים וחלקי חילוף למקרר בלומברג,1,2
653,KQD1616,kqd1616,325,אביזרים וחלקי חילוף למקרר בלומברג,24,2
1022,KQD1617,kqd1617,325,אביזרים וחלקי חילוף למקרר בלומברג,2,2
707,KQD1617X,kqd1617x,325,אביזרים וחלקי חילוף למקרר בלומברג,14,2
1020,KQD1620,kqd1620,325,אביזרים וחלקי חילוף למקרר בלומברג,12,2
512,KQD1620GB,kqd1620gb,325,אביזרים וחלקי חילוף למקרר בלומברג,40,2
373,KQD1620X,kqd1620x,325,אביזרים וחלקי חילוף למקרר בלומברג,39,2
1021,KQD1621,kqd1621,325,אביזרים וחלקי חילוף למקרר בלומברג,7,2
654,KQD1621GB,kqd1621gb,325,אביזרים וחלקי חילוף למקרר בלומברג,34,2
1027,KQD1622,kqd1622,325,אביזרים וחלקי חילוף למקרר בלומברג,3,2
655,KQD1622GB,kqd1622gb,325,אביזרים וחלקי חילוף למקרר בלומברג,25,2
1028,KQD1623,kqd1623,325,אביזרים וחלקי חילוף למקרר בלומברג,5,2
659,KQD1623GW,kqd1623gw,325,אביזרים וחלקי חילוף למקרר בלומברג,21,2
1019,KQD1625,kqd1625,325,אביזרים וחלקי חילוף למקרר בלומברג,8,2
656,KQD1625XP,kqd1625xp,325,אביזרים וחלקי חילוף למקרר בלומברג,28,2
1029,KQD1626,kqd1626,325,אביזרים וחלקי חילוף למקרר בלומברג,4,2
657,KQD1626XP,kqd1626xp,325,אביזרים וחלקי חילוף למקרר בלומברג,20,2
1007,KQD1628,kqd1628,325,אביזרים וחלקי חילוף למקרר בלומברג,13,2
1030,KQD1635,kqd1635,325,אביזרים וחלקי חילוף למקרר בלומברג,3,2
658,KQD1635XBR,kqd1635xbr,325,אביזרים וחלקי חילוף למקרר בלומברג,24,2
902,KQD1636XBR,kqd1636xbr,325,אביזרים וחלקי חילוף למקרר בלומברג,1,2
1031,KQD1638,kqd1638,325,אביזרים וחלקי חילוף למקרר בלומברג,3,2
903,KQD1638XBR,kqd1638xbr,325,אביזרים וחלקי חילוף למקרר בלומברג,17,2
1032,KQD1644,kqd1644,325,אביזרים וחלקי חילוף למקרר בלומברג,3,2
904,KQD1644GB,kqd1644gb,325,אביזרים וחלקי חילוף למקרר בלומברג,19,2
1008,KQD1780,kqd1780,325,אביזרים וחלקי חילוף למקרר בלומברג,1,2
462,KWD1440,kwd1440,325,אביזרים וחלקי חילוף למקרר בלומברג,1,2
708,MKND3880,mknd3880,325,אביזרים וחלקי חילוף למקרר בלומברג,4,2
998,MKND3880WG,mknd3880wg,325,אביזרים וחלקי חילוף למקרר בלומברג,4,2
1013,MKNDi3880,mkndi3880,325,אביזרים וחלקי חילוף למקרר בלומברג,2,2
498,TAF7239,taf7239,326,אביזרים וחלקי חילוף למייבש בלומברג,0,2
776,TAF8239,taf8239,326,אביזרים וחלקי חילוף למייבש בלומברג,3,2
777,TAF8249,taf8249,326,אביזרים וחלקי חילוף למייבש בלומברג,3,2
778,TGA170PZ,tga170pz,326,אביזרים וחלקי חילוף למייבש בלומברג,4,2
779,TGA180PZ,tga180pz,326,אביזרים וחלקי חילוף למייבש בלומברג,4,2
780,TGA182PZ,tga182pz,326,אביזרים וחלקי חילוף למייבש בלומברג,2,2
691,TGE583WTX,tge583wtx,326,אביזרים וחלקי חילוף למייבש בלומברג,2,2
690,TGE593WTX,tge593wtx,326,אביזרים וחלקי חילוף למייבש בלומברג,2,2
783,TGS483WRX0,tgs483wrx0,326,אביזרים וחלקי חילוף למייבש בלומברג,1,2
781,TGU380W,tgu380w,326,אביזרים וחלקי חילוף למייבש בלומברג,2,2
765,TGU470WO,tgu470wo,326,אביזרים וחלקי חילוף למייבש בלומברג,3,2
766,TGU480RW0,tgu480rw0,326,אביזרים וחלקי חילוף למייבש בלומברג,4,2
786,TGU480RX0,tgu480rx0,326,אביזרים וחלקי חילוף למייבש בלומברג,2,2
767,TGU480W0,tgu480w0,326,אביזרים וחלקי חילוף למייבש בלומברג,2,2
782,TGU490RXO,tgu490rxo,326,אביזרים וחלקי חילוף למייבש בלומברג,2,2
689,TGU572WRX,tgu572wrx,326,אביזרים וחלקי חילוף למייבש בלומברג,3,2
673,TGU582WRX,tgu582wrx,326,אביזרים וחלקי חילוף למייבש בלומברג,5,2
674,TGU592WRX,tgu592wrx,326,אביזרים וחלקי חילוף למייבש בלומברג,4,2
